"z" "a" "CoDist" "LumDist" "AngDist" "CoDistTran" "DistMod" "AngScale" "CoVol" "HubTime" "UniAgeNow" "UniAgeAtz" "TravelTime" "RelError" "z" "a" "H" "CoVel" "OmegaM" "OmegaL" "OmegaR" "OmegaK" "Decelq" "Factor" "Rate" "Sigma8" "RhoCrit" "RhoMean" "opz" "log1pz" "ln1pz" "loga" "adot" "RhoCritSI" "RhoMeanSI"
4.80651672000518 0.17222029113508 7851.26840841582 45588.5212867149 1352.14773107703 7851.26840841582 48.2942775280821 6.5553971890736 2027.25361412562 14.4220346785661 13.8021158230766 1.23583125844874 12.5662845646278 1e-08 4.80651672000518 0.17222029113508 529.488419065737 1.7756150426259 0.988653744713183 0.0113462552868175 0 0 0.482980617069774 0.997924558844879 0.99379414498632 0.17542814472905 3.97342866599108 3.92834512998278 5.80651672000518 0.76391568093789 1.75898085923198 -0.76391568093789 91.1886496841543 5.26644370012608e-25 5.2066892854508e-25
4.69898409637447 0.175469870259187 7789.53533101477 44392.4379696002 1366.82875391252 7789.53533101477 48.2365449825801 6.62657279630687 1979.80886133702 14.4220346785661 13.8021158230766 1.27083458465609 12.5312812384205 1e-08 4.69898409637447 0.175469870259187 515.016544085297 1.7616537085893 0.988007130122261 0.0119928698777392 0 0 0.482010695183391 0.9978055231286 0.993439448208238 0.178716931508934 3.9760291299686 3.92834512998278 5.69898409637447 0.755797445030253 1.74028793024965 -0.755797445030253 90.3698861719821 4.98249503950644e-25 4.92274062483116e-25
4.59344290163349 0.17878076483233 7727.24351951981 43221.8954134515 1381.48250646541 7727.24351951981 48.1785190405882 6.69761619347926 1932.69091997181 14.4220346785661 13.8021158230766 1.30682116440259 12.495294658674 1e-08 4.59344290163349 0.17878076483233 500.949547273385 1.74756601322987 0.987324137917372 0.0126758620826281 0 0 0.480986206876058 0.997679701131656 0.993064675379695 0.182066132820749 3.97877959133978 3.92834512998279 5.59344290163349 0.747679209122617 1.72159500126731 -0.747679209122617 89.5601432039451 4.71403162055333e-25 4.65427720587805e-25
4.4898562559137 0.182154131799498 7664.38912099353 42076.3945636432 1396.10014610809 7664.38912099353 48.1201925948683 6.76848451032224 1885.9112298863 14.4220346785661 13.8021158230766 1.34381790878373 12.4582979142928 1e-08 4.4898562559137 0.182154131799498 487.276363277513 1.73335108518094 0.986602776833086 0.0133972231669145 0 0 0.479904165249628 0.997546710775371 0.992668713232978 0.185476763243562 3.98168870210608 3.92834512998278 5.4898562559137 0.73956097321498 1.70290207228498 -0.73956097321498 88.7594028992319 4.46020895007931e-25 4.40045453540403e-25
4.3881879623359 0.185591149935771 7600.96833760008 40955.4460987531 1410.67245440059 7600.96833760008 48.0615583037876 6.83913305457772 1839.4813104265 14.4220346785661 13.8021158230766 1.38185240412465 12.4202634189519 1e-08 4.3881879623359 0.185591149935771 473.986235950844 1.71900806553741 0.985840953065423 0.0141590469345771 0 0 0.478761429598134 0.99740614903299 0.992250389461783 0.188949847044496 3.98476561332514 3.92834512998278 5.3881879623359 0.731442737307343 1.68420914330265 -0.731442737307343 87.9676505838449 4.2202285896347e-25 4.16047417495942e-25
4.28840249436176 0.189093020258226 7536.97743292193 39858.5702562127 1425.1898264093 7536.97743292193 48.0026085815848 6.90951526021352 1793.41275441259 14.4220346785661 13.8021158230766 1.42095292358056 12.381162899496 1e-08 4.28840249436176 0.189093020258226 461.068709858497 1.70453610928433 0.985036465750977 0.0149635342490232 0 0 0.477554698626465 0.997257591957445 0.991808467156809 0.192486417879645 3.98802000389688 3.92834512998278 5.28840249436176 0.723324501399707 1.66551621432032 -0.723324501399706 87.1848748937067 3.99333564389595e-25 3.93358122922067e-25
4.19046498337955 0.19266096644561 7472.41273868156 38785.2966614859 1439.64225991488 7472.41273868156 47.9433355881512 6.97958263510182 1747.71722169439 14.4220346785661 13.8021158230766 1.46114843844387 12.3409673846327 1e-08 4.19046498337955 0.19266096644561 448.513622017282 1.68993438681706 0.984187002338548 0.0158129976614522 0 0 0.476280503507822 0.99710058910993 0.991341652891389 0.196087517368974 3.99146211100996 3.92834512998278 5.19046498337955 0.71520626549207 1.64682328533798 -0.71520626549207 86.4110678818705 3.77881638602572e-25 3.71906197135044e-25
4.09434120651981 0.196296235265943 7407.27066188964 37735.1641607097 1454.01934452481 7407.27066188964 47.8837312182961 7.04928470823546 1702.40643225661 14.4220346785661 13.8021158230766 1.50246862910116 12.2996471939754 1e-08 4.09434120651981 0.196296235265943 436.311093862155 1.67520208555786 0.983290133863173 0.0167098661368266 0 0 0.47493520079476 0.996934669040188 0.990848577218118 0.199754195734979 3.99510276234442 3.92834512998278 5.09434120651981 0.707088029584433 1.62813035635565 -0.707088029584433 85.6462251299064 3.57599601253479e-25 3.51624159785951e-25
3.99999757469666 0.20000009701218 7341.54769244196 36707.7206567297 1468.31025070794 7341.54769244196 47.8237870904663 7.11856897656583 1657.49215885244 14.4220346785661 13.8021158230766 1.54494389557853 12.257171927498 1e-08 3.99999757469666 0.20000009701218 424.451523432806 1.660338411674 0.982343310134546 0.0176566898654538 0 0 0.473514965201819 0.996759333616144 0.990327802567161 0.203487510255587 3.99895341013188 3.92834512998278 4.99999757469666 0.698969793676797 1.60943742737332 -0.698969793676797 84.890345863529 3.38423652058331e-25 3.32448210590803e-25
3.90740112087058 0.2037738459461 7275.24041118789 35702.5229484664 1482.50371877024 7275.24041118789 47.7634945348861 7.18738085155577 1612.986219143 14.4220346785661 13.8021158230766 1.58860536760827 12.2135104554683 1e-08 3.90740112087058 0.2037738459461 412.925577773997 1.64534259190249 0.981343854854175 0.018656145145825 0 0 0.472015782281262 0.996574057851725 0.989777817307361 0.207288524700289 4.00302616718023 3.92834512998278 4.90740112087058 0.69085155776916 1.59074449839098 -0.69085155776916 84.1434330725227 3.20293470104429e-25 3.14318028636901e-25
3.81651948852853 0.207618800750561 7208.34549849415 34719.136573544 1496.58804779306 7208.34549849415 47.702844581081 7.25566360555088 1568.90046731984 14.4220346785661 13.8021158230766 1.63348491414406 12.1686309089325 1e-08 3.81651948852853 0.207618800750561 401.724185543365 1.63021387548683 0.980288960678272 0.0197110393217283 0 0 0.470433441017408 0.996378288572529 0.989197032471463 0.211158308479118 4.00733384497641 3.92834512998278 4.81651948852853 0.682733321861523 1.57205156940865 -0.682733321861523 83.4054936350094 3.03152024101603e-25 2.97176582634074e-25
3.72732092037743 0.211536304990303 7140.85974332775 33757.1356541143 1510.55108455756 7140.85974332775 47.6418279447463 7.32335831808352 1525.24678518686 14.4220346785661 13.8021158230766 1.6796151522468 12.1225006708298 1e-08 3.72732092037743 0.211536304990303 390.838529820595 1.61495153623118 0.979175684246256 0.020824315753744 0 0 0.468763526369384 0.996171443028527 0.988583778401265 0.215097935709515 4.01188999398685 3.92834512998278 4.72732092037743 0.674615085953887 1.55335864042632 -0.674615085953887 82.6765384460911 2.86945392981466e-25 2.80969951513938e-25
3.63977424724702 0.215527727581432 7072.78005288304 32816.1027458091 1524.38021248116 7072.78005288304 47.580435013919 7.39040382223529 1482.0370726777 14.4220346785661 13.8021158230766 1.7270294552558 12.0750863678208 1e-08 3.63977424724702 0.215527727581432 380.260041111976 1.59955487467757 0.978000941197984 0.0219990588020165 0 0 0.467001411796975 0.995952907453324 0.987936301319291 0.219108484195681 4.01670894628264 3.92834512998278 4.63977424724702 0.66649685004625 1.53466571144398 -0.66649685004625 81.9565825508861 2.71622596280368e-25 2.6564715481284e-25
3.55384887719828 0.21959446326977 7004.10346277771 31895.6286897508 1538.06234059461 7004.10346277771 47.5186558344074 7.45673665119621 1439.28323778406 14.4220346785661 13.8021158230766 1.77576196015433 12.0263538629222 1e-08 3.55384887719828 0.21959446326977 369.980390544505 1.5840232204118 0.976761501206341 0.0232384987936588 0 0 0.465142251809512 0.99572203556974 0.987252759835105 0.223191034314721 4.02180586062321 3.92834512998278 4.55384887719828 0.658378614138613 1.51597278246165 -0.658378614138613 81.2456452819605 2.57135433772458e-25 2.5115999230493e-25
3.46951478483344 0.223737933118229 6934.82714784339 30995.3124675503 1551.58389259066 6934.82714784339 47.4564800944283 7.52229098517143 1396.99718587022 14.4220346785661 13.8021158230766 1.82584757403126 11.9762682490453 1e-08 3.46951478483344 0.223737933118229 359.991483243823 1.5683559345038 0.97545398305573 0.0245460169442699 0 0 0.463180974583595 0.995478147041774 0.986531221395923 0.227346667803674 4.02719677014056 3.92834512998278 4.46951478483344 0.650260378230976 1.49727985347932 -0.650260378230976 80.5437504011387 2.43438333848422e-25 2.37462892380894e-25
3.3867425008041 0.227959585003382 6864.94843353629 30114.7610592222 1564.93079597855 6864.94843353629 47.3938971083992 7.58699859880037 1355.19080834852 14.4220346785661 13.8021158230766 1.87732197953332 11.9247938435432 1e-08 3.3867425008041 0.227959585003382 350.285451890389 1.55255241208823 0.974074849801195 0.0259251501988051 0 0 0.461112274701792 0.995220525873279 0.985769658692997 0.231576466441273 4.03289863277401 3.92834512998278 4.3867425008041 0.64214214232334 1.47858692449698 -0.64214214232334 79.8509262456553 2.30488210162949e-25 2.2451276869542e-25
3.30550310151354 0.232260894121401 6794.46480799362 29253.5893039411 1578.08847138099 6794.46480799362 47.330895799828 7.6507888092674 1313.87597069073 14.4220346785661 13.8021158230766 1.930221639195 11.8718941838816 1e-08 3.30550310151354 0.232260894121401 340.854650448428 1.53661208509111 0.972620404047566 0.0273795959524344 0 0 0.458930606071348 0.994948418754079 0.984965946037167 0.235881510618058 4.03892938461393 3.92834512998278 4.30550310151354 0.634023906415703 1.45989399551465 -0.634023906415703 79.1672058785895 2.18244326099959e-25 2.1226888463243e-25
3.2257681990098 0.236643363503546 6723.37393476135 28411.4197635659 1591.04182201399 6723.37393476135 47.2674646832356 7.71358842529827 1273.06449975007 14.4220346785661 13.8021158230766 1.98458379852539 11.8175320245512 1e-08 3.2257681990098 0.236643363503546 331.691648062285 1.52053442510825 0.971086783392981 0.0289132166070193 0 0 0.456630175089471 0.994661033354638 0.984117855719201 0.240262877788235 4.04530799632257 3.92834512998279 4.2257681990098 0.625905670508066 1.44120106653232 -0.625905670508066 78.4926272434933 2.06668166629289e-25 2.00692725161761e-25
3.14750993106593 0.241108524541373 6651.67366621851 27587.882588851 1603.77522339265 6651.67366621851 47.2035918450442 7.7753216972526 1232.76817036891 14.4220346785661 13.8021158230766 2.04044648772288 11.7616693353537 1e-08 3.14750993106593 0.241108524541373 322.789223114945 1.50431894644132 0.969469956086548 0.0305300439134521 0 0 0.454204934129822 0.994357536570867 0.983223054372819 0.244721640796501 4.05205453280915 3.92834512998278 4.14750993106593 0.61778743460043 1.42250813754998 -0.61778743460043 77.8272333231006 1.9572331715171e-25 1.89747875684181e-25
3.07070095144389 0.245657937521865 6579.36205772282 26782.6153882661 1616.2725133098 6579.36205772282 47.1392649233559 7.83591026853887 1192.99869124751 14.4220346785661 13.8021158230766 2.09784852188053 11.704267301196 1e-08 3.07070095144389 0.245657937521865 314.140357443569 1.48796520929692 0.967765716955698 0.032234283044302 0 0 0.451648575433547 0.994037052721169 0.982279099360986 0.249258866072853 4.05919021634718 3.92834512998278 4.07070095144389 0.609669198692793 1.40381520856765 -0.609669198692793 77.1710723019686 1.85375348951168e-25 1.7939990748364e-25
2.99531442033882 0.250293192172644 6506.43738250139 25995.2630993393 1628.5169821377 6506.43738250139 47.0744710865385 7.89527312859569 1153.76769004989 14.4220346785661 13.8021158230766 2.15682949953634 11.6452863235402 1e-08 2.99531442033882 0.250293192172644 305.738230706999 1.47147282315419 0.965969683664981 0.0340303163350191 0 0 0.448954525497471 0.993698661698398 0.981283435208787 0.253875611688255 4.06673749333237 3.92834512998279 3.99531442033882 0.601550962785156 1.38512227958532 -0.601550962785156 76.524197732871 1.75591710893946e-25 1.69616269426418e-25
2.92132399500026 0.255015908217483 6432.89814730944 25225.4778624372 1640.49136350668 6432.89814730944 47.0091970105316 7.95332656770076 1115.08669772366 14.4220346785661 13.8021158230766 2.21742979941384 11.5846860236627 1e-08 2.92132399500026 0.255015908217483 297.576214900299 1.4548414503062 0.964077293374643 0.0359227066253575 0 0 0.446115940061964 0.993341397080068 0.980233390109297 0.258572925263934 4.07472010489124 3.92834512998279 3.92132399500026 0.59343272687752 1.36642935060298 -0.59343272687752 75.8866687067207 1.66341627034033e-25 1.60366185566505e-25
2.84870382052704 0.259827735942295 6358.74310887838 24472.9188968902 1652.17782541854 6358.74310887838 46.9434288547713 8.00998413388709 1076.96713201187 14.4220346785661 13.8021158230766 2.27969057518955 11.522425247887 1e-08 2.84870382052704 0.259827735942295 289.647869011468 1.43807080957972 0.962083799874288 0.0379162001257119 0 0 0.443125699811432 0.992964244200857 0.979126172532113 0.263351841726973 4.08316316156252 3.92834512998278 3.84870382052704 0.585314490969883 1.34773642162065 -0.585314490969883 75.25855002576 1.57595999802631e-25 1.51620558335103e-25
2.77742852083266 0.264730356771799 6283.97129117272 23737.2523793695 1663.5579618559 6283.97129117272 46.8771522366276 8.06515659226436 1039.42028013648 14.4220346785661 13.8021158230766 2.34365374811544 11.4584620749611 1e-08 2.77742852083266 0.264730356771799 281.946933815567 1.42116068023803 0.959984271274258 0.0400157287257419 0 0 0.439976406911387 0.99256613819226 0.97795886796777 0.268213380904855 4.09209322228623 3.92834512998278 3.77742852083266 0.577196255062246 1.32904349263832 -0.577196255062246 74.6399123797101 1.49327318477252e-25 1.43351877009724e-25
2.70747318977796 0.269725483857077 6208.58200347346 23018.1513244158 1674.61278495322 6208.58200347346 46.8103522042349 8.11875188706261 1002.45728063469 14.4220346785661 13.8021158230766 2.40936199731505 11.3927538257615 1e-08 2.70747318977796 0.269725483857077 274.467326801603 1.40411090607056 0.957773588344978 0.0422264116550225 0 0 0.436660382517466 0.992145961995097 0.976728435845005 0.273158544951626 4.10153837794893 3.92834512998278 3.70747318977796 0.56907801915461 1.31035056365598 -0.56907801915461 74.0308325245208 1.41509572642493e-25 1.35534131174965e-25
2.63881338246805 0.274814862674201 6132.57485930227 22315.2954670162 1685.32271779841 6132.57485930227 46.7430132075846 8.17067510673375 966.089104331987 14.4220346785661 13.8021158230766 2.476858747564 11.3252570755126 1e-08 2.63881338246805 0.274814862674201 267.203137227561 1.38692139967275 0.95544644360244 0.0445535563975601 0 0 0.43316966540366 0.991702544351591 0.975431706661851 0.27818831559844 4.11152833974791 3.92834512998278 3.63881338246805 0.560959783246973 1.29165763467365 -0.560959783246973 73.4313934633077 1.34118170370243e-25 1.28142728902715e-25
2.57142510671036 0.280000271634171 6055.94979619841 21628.3711471205 1695.66758793846 6055.94979619841 46.6751190677331 8.22082845246572 930.326534437989 14.4220346785661 13.8021158230766 2.54618815435677 11.2559276687198 1e-08 2.57142510671036 0.280000271634171 260.148621299118 1.36959214691869 0.952997341246087 0.0470026587539127 0 0 0.429496011869131 0.991234657784735 0.974065379375747 0.283303651221394 4.12209453265242 3.92834512998278 3.57142510671036 0.552841547339336 1.27296470569132 -0.552841547339336 72.8416846290082 1.27129860861983e-25 1.21154419394455e-25
2.50528481463094 0.285283522704356 5978.70709635586 20957.0711959825 1705.62662166593 5978.70709635586 46.606652943968 8.2691112104828 895.180145754851 14.4220346785661 13.8021158230766 2.61739508605377 11.1847207370228 1e-08 2.50528481463094 0.285283522704356 253.298197467606 1.35212321162838 0.950420598063557 0.049579401936443 0 0 0.425630897095335 0.990741016573836 0.972626019102314 0.288505483719829 4.13327019425571 3.92834512998278 3.50528481463094 0.5447233114317 1.25427177670898 -0.5447233114317 72.261802068222 1.20522661309797e-25 1.14547219842269e-25
2.44036939444598 0.290666462041654 5900.84740812433 20301.0948242069 1715.17843916716 5900.84740812433 46.5375972987509 8.31541972852341 860.660282991341 14.4220346785661 13.8021158230766 2.6905251028955 11.1115907201811 1e-08 2.44036939444598 0.290666462041654 246.646441842907 1.33451474043029 0.94771034542499 0.0522896545750099 0 0 0.421565518137485 0.990220274736364 0.971110055177019 0.293794715198583 4.14509047932906 3.92834512998278 3.44036939444598 0.536605075524063 1.23557884772665 -0.536605075524063 71.6918486256404 1.14275787746052e-25 1.08300346278524e-25
2.3766561623857 0.296150970637612 5822.37176837255 19660.1475113757 1724.30105061656 5822.37176837255 46.4679338602416 8.35964739690454 826.777038180221 14.4220346785661 13.8021158230766 2.76562443266344 11.0364913904131 1e-08 2.3766561623857 0.296150970637612 240.18808371705 1.31676696781898 0.944860532497696 0.0551394675023038 0 0 0.417290798746544 0.989671024027561 0.969513779638745 0.299172214448173 4.15759257040654 3.92834512998278 3.3766561623857 0.528486839616426 1.21688591874432 -0.528486839616426 71.1319341283924 1.08369589664219e-25 1.02394148196691e-25
2.31412285476788 0.301738964975709 5743.28162570648 19033.9408971222 1732.97185330468 5743.28162570648 46.3976435821816 8.40168463459856 793.540227201424 14.4220346785661 13.8021158230766 2.84273994276202 10.9593758803145 1e-08 2.31412285476788 0.301738964975709 233.918001194344 1.29888022140603 0.941864930819796 0.0581350691802043 0 0 0.412797396229694 0.9890917919707 0.967833346199157 0.3046388132174 4.17081579474837 3.92834512998278 3.31412285476788 0.520368603708789 1.19819298976198 -0.520368603708789 70.582175569568 1.02785488205163e-25 9.68100467376345e-26
2.25274762021807 0.307432397701042 5663.57886452901 18422.1926735141 1741.1676298911 5663.57886452901 46.3267066008933 8.44141888076269 760.959365419184 14.4220346785661 13.8021158230766 2.92191910849063 10.8801967145859 1e-08 2.25274762021807 0.307432397701042 227.831216924014 1.28085492736134 0.93871714037884 0.0612828596211601 0 0 0.40807571056826 0.988481039932414 0.966064769766658 0.310195302273632 4.18480174805098 3.92834512998278 3.25274762021807 0.512250367801153 1.17950006077965 -0.512250367801153 70.0426972900959 9.75059177144692e-26 9.15304762469411e-26
2.19250901203401 0.313233258302654 5583.26582991986 17824.6264786007 1748.86454787567 5583.26582991986 46.2551021891182 8.47873459217569 729.043642447589 14.4220346785661 13.8021158230766 3.00320997727193 10.7989058458046 1e-08 2.19250901203401 0.313233258302654 221.92289393136 1.26269161603981 0.935410597348113 0.0645894026518874 0 0 0.403115896022169 0.987837161259141 0.964203926598689 0.315842427246827 4.19959442529263 3.92834512998278 3.19250901203401 0.504132131893516 1.16080713179732 -0.504132131893516 69.5136311580741 9.2514270486965e-26 8.65388290194368e-26
2.13338598069132 0.31914357380873 5502.34535330673 17240.9717909733 1756.03816038417 5502.34535330673 46.1828087063886 8.51351324704666 697.80189606617 14.4220346785661 13.8021158230766 3.08666112860038 10.7154546944762 1e-08 2.13338598069132 0.31914357380873 216.188331543589 1.2443909277871 0.931938583639122 0.0680614163608783 0 0 0.397907875458683 0.987158479492424 0.96224655516097 0.321580884254402 4.21524035912647 3.92834512998278 3.13338598069132 0.496013895985879 1.14211420281499 -0.496013895985879 68.9951167445677 8.77948445246122e-26 8.1819403057084e-26
2.07535786648809 0.325165409494912 5420.82077888938 16670.9638251796 1762.66340836609 5420.82077888938 46.1098035455877 8.54563335567047 667.242585315034 14.4220346785661 13.8021158230766 3.17232162947522 10.6297941936013 1e-08 2.07535786648809 0.325165409494912 210.622961406572 1.22595361891559 0.928294238433404 0.071705761566596 0 0 0.392441357650106 0.986443246682618 0.960188257776915 0.327411315305255 4.23178876625615 3.92834512998278 3.07535786648809 0.487895660078243 1.12342127383265 -0.487895660078243 68.4873014947989 8.33327941434465e-26 7.73573526759183e-26
2.01840439232562 0.331300869605985 5338.69599076867 16114.3434278273 1768.71462430364 5338.69599076867 46.0360630753105 8.57497047840919 637.373762807832 14.4220346785661 13.8021158230766 3.26024098508425 10.5418748379923 1e-08 2.01840439232562 0.331300869605985 205.222343588868 1.20738056783975 0.924470571859889 0.0755294281401113 0 0 0.386705857789833 0.98568964182241 0.958024503154878 0.333334303482594 4.24929170225459 3.92834512998278 3.01840439232562 0.479777424170606 1.10472834485032 -0.479777424170606 67.99034089357 7.91140832741832e-26 7.3138641806655e-26
1.96250565662286 0.337552098091169 5255.97544072122 15570.8569742074 1774.1655375311 5255.97544072122 45.9615625775893 8.60139725148132 608.20304631047 14.4220346785661 13.8021158230766 3.35046908450962 10.4516467385669 1e-08 1.96250565662286 0.337552098091169 199.982162769531 1.18867278135762 0.92046048098535 0.0795395190146497 0 0 0.380690721478025 0.984895769423465 0.955750629884888 0.339350367906892 4.26780422531286 3.92834512998279 2.96250565662286 0.471659188262969 1.08603541586799 -0.471659188262969 67.5043986236648 7.51254413095915e-26 6.91499998420633e-26
1.90764212636212 0.343921279353297 5172.66417654884 15040.2562652576 1778.98928126365 5172.66417654884 45.8862761804933 8.62478342103836 579.737589643962 14.4220346785661 13.8021158230766 3.4430561412342 10.3590596818424 1e-08 1.90764212636212 0.343921279353297 194.898224506292 1.16983140106217 0.916256768284547 0.0837432317154525 0 0 0.374385152426821 0.98405965826151 0.953361850999916 0.345459958482032 4.28738456943417 3.92834512998278 2.90764212636212 0.463540952355333 1.06734248688565 -0.463540952355333 67.0296467158899 7.13543213597476e-26 6.53788798922194e-26
1.85379463026353 0.35041063901212 5088.76787091874 14522.2984246855 1783.15840143298 5088.76787091874 45.8101767850444 8.6449958860012 551.984052981298 14.4220346785661 13.8021158230766 3.53805262823763 10.2640631948389 1e-08 1.85379463026353 0.35041063901212 189.966451580888 1.1508577098637 0.911852162753095 0.0881478372469054 0 0 0.367778244129642 0.983179260317122 0.950853259699526 0.351663450429806 4.30809432761797 3.92834512998279 2.85379463026353 0.455422716447696 1.04864955790332 -0.455422716447696 66.5662656893239 6.7788860783853e-26 6.18134193163248e-26
1.80094435208587 0.357022444682022 5004.29285059656 14016.7457960621 1786.64486742475 5004.29285059656 45.7332359858215 8.66189875011651 524.948572620356 14.4220346785661 13.8021158230766 3.63550920748598 10.1666066155906 1e-08 1.80094435208587 0.357022444682022 185.182880418469 1.13175313860113 0.907239343819501 0.0927606561804991 0 0 0.360859015729251 0.982252449941472 0.948219836335612 0.3579611386202 4.32999864561026 3.92834512998278 2.80094435208587 0.447304480540059 1.02995662892099 -0.447304480540059 66.1144446802604 6.44178438744637e-26 5.84424024069355e-26
